nohup: ignoring input
Using device: cpu (CUDA not available)
======================================================================
FAST TRAINING MODE - Optimizations:
- M=8 rules (doubled capacity for learning strategies)
- Learning rate: 0.003 (3x normal)
- Batch size: 128 (smaller for faster updates)
- Update every game
- Target network sync every 50 episodes
- No rendering/visualization
======================================================================
Episode    50 | Reward:  -9.794 | Epsilon: 0.7783
Episode 14000 | Reward:  -4.477 | Epsilon: 0.0100 | Loss: 527.2338
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(01:59).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(01:59).dict
Episode 14050 | Reward:  -5.823 | Epsilon: 0.0100 | Loss: 609.9561
Episode 14100 | Reward:  -7.339 | Epsilon: 0.0100 | Loss: 599.8611
Episode 14150 | Reward: -10.404 | Epsilon: 0.0100 | Loss: 497.6542
Episode 14200 | Reward: -11.802 | Epsilon: 0.0100 | Loss: 528.6818
Episode 14250 | Reward:  -8.682 | Epsilon: 0.0100 | Loss: 568.0593
Episode 14300 | Reward:  -8.212 | Epsilon: 0.0100 | Loss: 570.9252
Episode 14350 | Reward:  -3.669 | Epsilon: 0.0100 | Loss: 520.3203
Episode 14400 | Reward:  -5.487 | Epsilon: 0.0100 | Loss: 458.8148
Episode 14450 | Reward:  -4.339 | Epsilon: 0.0100 | Loss: 565.2724
Episode 14500 | Reward:  -6.114 | Epsilon: 0.0100 | Loss: 548.6002
Episode 14550 | Reward: -11.231 | Epsilon: 0.0100 | Loss: 427.4100
Episode 14600 | Reward:  -7.247 | Epsilon: 0.0100 | Loss: 467.8864
Episode 14650 | Reward:  -4.879 | Epsilon: 0.0100 | Loss: 422.7119
Episode 14700 | Reward:  -4.561 | Epsilon: 0.0100 | Loss: 485.3140
Episode 14750 | Reward:  -1.922 | Epsilon: 0.0100 | Loss: 390.3515
Episode 14800 | Reward: -11.386 | Epsilon: 0.0100 | Loss: 507.2319
Episode 14850 | Reward:  -7.393 | Epsilon: 0.0100 | Loss: 595.6957
Episode 14900 | Reward:  -8.966 | Epsilon: 0.0100 | Loss: 540.6078
Episode 14950 | Reward:  -4.097 | Epsilon: 0.0100 | Loss: 499.8517
Episode 15000 | Reward:  -7.644 | Epsilon: 0.0100 | Loss: 523.3839
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:03).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:03).dict
Episode 15050 | Reward: -11.453 | Epsilon: 0.0100 | Loss: 426.1686
Episode 15100 | Reward:  -6.750 | Epsilon: 0.0100 | Loss: 609.7834
Episode 15150 | Reward:  -7.358 | Epsilon: 0.0100 | Loss: 357.6180
Episode 15200 | Reward:  -8.949 | Epsilon: 0.0100 | Loss: 543.1511
Episode 15250 | Reward:  -8.210 | Epsilon: 0.0100 | Loss: 641.0079
Episode 15300 | Reward:  -9.692 | Epsilon: 0.0100 | Loss: 629.6071
Episode 15350 | Reward: -10.112 | Epsilon: 0.0100 | Loss: 692.5609
Episode 15400 | Reward: -11.229 | Epsilon: 0.0100 | Loss: 570.0730
Episode 15450 | Reward: -10.000 | Epsilon: 0.0100 | Loss: 498.9732
Episode 15500 | Reward:  -6.198 | Epsilon: 0.0100 | Loss: 522.8079
Episode 15550 | Reward:  -6.805 | Epsilon: 0.0100 | Loss: 521.5084
Episode 15600 | Reward: -13.487 | Epsilon: 0.0100 | Loss: 796.9832
Episode 15650 | Reward: -15.103 | Epsilon: 0.0100 | Loss: 566.7864
Episode 15700 | Reward:  -9.310 | Epsilon: 0.0100 | Loss: 733.5717
Episode 15750 | Reward:  -7.573 | Epsilon: 0.0100 | Loss: 372.6942
Episode 15800 | Reward:  -6.330 | Epsilon: 0.0100 | Loss: 628.4660
Episode 15850 | Reward:  -6.961 | Epsilon: 0.0100 | Loss: 379.1384
Episode 15900 | Reward:  -4.967 | Epsilon: 0.0100 | Loss: 582.2410
Episode 15950 | Reward:  -7.302 | Epsilon: 0.0100 | Loss: 439.8287
Episode 16000 | Reward:  -8.586 | Epsilon: 0.0100 | Loss: 573.6304
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:07).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:07).dict
Episode 16050 | Reward:  -7.845 | Epsilon: 0.0100 | Loss: 647.4645
Episode 16100 | Reward:  -9.547 | Epsilon: 0.0100 | Loss: 636.3641
Episode 16150 | Reward:  -7.642 | Epsilon: 0.0100 | Loss: 533.0068
Episode 16200 | Reward:  -5.583 | Epsilon: 0.0100 | Loss: 573.1762
Episode 16250 | Reward:  -2.207 | Epsilon: 0.0100 | Loss: 561.1449
Episode 16300 | Reward:  -7.434 | Epsilon: 0.0100 | Loss: 521.3799
Episode 16350 | Reward:  -5.260 | Epsilon: 0.0100 | Loss: 467.7144
Episode 16400 | Reward: -11.977 | Epsilon: 0.0100 | Loss: 497.8287
Episode 16450 | Reward:  -3.938 | Epsilon: 0.0100 | Loss: 487.1426
Episode 16500 | Reward:  -3.687 | Epsilon: 0.0100 | Loss: 559.5478
Episode 16550 | Reward:  -2.964 | Epsilon: 0.0100 | Loss: 536.9007
Episode 16600 | Reward:  -4.764 | Epsilon: 0.0100 | Loss: 504.7383
Episode 16650 | Reward:  -6.976 | Epsilon: 0.0100 | Loss: 494.8686
Episode 16700 | Reward:  -4.710 | Epsilon: 0.0100 | Loss: 581.2158
Episode 16750 | Reward:  -2.920 | Epsilon: 0.0100 | Loss: 627.8469
Episode 16800 | Reward:  -3.817 | Epsilon: 0.0100 | Loss: 504.6410
Episode 16850 | Reward:  -5.010 | Epsilon: 0.0100 | Loss: 635.9022
Episode 16900 | Reward:  -7.348 | Epsilon: 0.0100 | Loss: 468.6729
Episode 16950 | Reward:  -5.692 | Epsilon: 0.0100 | Loss: 707.8201
Episode 17000 | Reward:  -9.704 | Epsilon: 0.0100 | Loss: 457.9349
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:11).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:11).dict
Episode 17050 | Reward:  -7.263 | Epsilon: 0.0100 | Loss: 731.8945
Episode 17100 | Reward:  -6.265 | Epsilon: 0.0100 | Loss: 726.0003
Episode 17150 | Reward:  -3.880 | Epsilon: 0.0100 | Loss: 677.1733
Episode 17200 | Reward:  -7.561 | Epsilon: 0.0100 | Loss: 681.5648
Episode 17250 | Reward:  -5.428 | Epsilon: 0.0100 | Loss: 622.4689
Episode 17300 | Reward:  -7.527 | Epsilon: 0.0100 | Loss: 656.5275
Episode 17350 | Reward:  -8.199 | Epsilon: 0.0100 | Loss: 574.4487
Episode 17400 | Reward:  -9.435 | Epsilon: 0.0100 | Loss: 593.4701
Episode 17450 | Reward: -10.386 | Epsilon: 0.0100 | Loss: 636.1678
Episode 17500 | Reward: -11.222 | Epsilon: 0.0100 | Loss: 453.1348
Episode 17550 | Reward: -10.813 | Epsilon: 0.0100 | Loss: 562.7097
Episode 17600 | Reward:  -9.825 | Epsilon: 0.0100 | Loss: 605.9893
Episode 17650 | Reward:  -2.426 | Epsilon: 0.0100 | Loss: 516.0023
Episode 17700 | Reward:  -7.180 | Epsilon: 0.0100 | Loss: 524.5940
Episode 17750 | Reward:  -8.853 | Epsilon: 0.0100 | Loss: 521.0340
Episode 17800 | Reward:  -5.773 | Epsilon: 0.0100 | Loss: 575.6946
Episode 17850 | Reward:  -3.859 | Epsilon: 0.0100 | Loss: 575.0355
Episode 17900 | Reward:  -5.430 | Epsilon: 0.0100 | Loss: 498.3717
Episode 17950 | Reward:  -7.052 | Epsilon: 0.0100 | Loss: 411.3793
Episode 18000 | Reward:  -6.711 | Epsilon: 0.0100 | Loss: 541.3459
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:15).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:15).dict
Episode 18050 | Reward:  -5.567 | Epsilon: 0.0100 | Loss: 680.8770
Episode 18100 | Reward:   0.228 | Epsilon: 0.0100 | Loss: 656.8277
Episode 18150 | Reward:  -3.378 | Epsilon: 0.0100 | Loss: 434.0187
Episode 18200 | Reward:  -3.733 | Epsilon: 0.0100 | Loss: 528.4227
Episode 18250 | Reward:  -4.734 | Epsilon: 0.0100 | Loss: 482.7637
Episode 18300 | Reward:  -4.956 | Epsilon: 0.0100 | Loss: 516.6314
Episode 18350 | Reward:  -4.125 | Epsilon: 0.0100 | Loss: 508.5850
Episode 18400 | Reward:  -6.633 | Epsilon: 0.0100 | Loss: 471.3449
Episode 18450 | Reward:  -8.148 | Epsilon: 0.0100 | Loss: 510.1443
Episode 18500 | Reward:  -6.713 | Epsilon: 0.0100 | Loss: 527.7671
Episode 18550 | Reward:  -6.459 | Epsilon: 0.0100 | Loss: 547.1879
Episode 18600 | Reward:  -2.574 | Epsilon: 0.0100 | Loss: 446.9273
Episode 18650 | Reward:  -4.837 | Epsilon: 0.0100 | Loss: 507.2714
Episode 18700 | Reward:  -3.785 | Epsilon: 0.0100 | Loss: 553.8550
Episode 18750 | Reward:  -7.842 | Epsilon: 0.0100 | Loss: 658.5917
Episode 18800 | Reward:  -5.943 | Epsilon: 0.0100 | Loss: 556.6152
Episode 18850 | Reward:  -8.622 | Epsilon: 0.0100 | Loss: 372.1400
Episode 18900 | Reward:  -8.704 | Epsilon: 0.0100 | Loss: 571.2936
Episode 18950 | Reward:  -7.359 | Epsilon: 0.0100 | Loss: 427.1776
Episode 19000 | Reward:  -6.767 | Epsilon: 0.0100 | Loss: 393.9003
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:19).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:19).dict
Episode 19050 | Reward:  -5.512 | Epsilon: 0.0100 | Loss: 493.1027
Episode 19100 | Reward:  -6.632 | Epsilon: 0.0100 | Loss: 531.7175
Episode 19150 | Reward:  -8.493 | Epsilon: 0.0100 | Loss: 433.2559
Episode 19200 | Reward:  -9.219 | Epsilon: 0.0100 | Loss: 477.2155
Episode 19250 | Reward:  -5.308 | Epsilon: 0.0100 | Loss: 523.4648
Episode 19300 | Reward:  -7.357 | Epsilon: 0.0100 | Loss: 533.5153
Episode 19350 | Reward:  -7.899 | Epsilon: 0.0100 | Loss: 430.9903
Episode 19400 | Reward: -10.498 | Epsilon: 0.0100 | Loss: 525.2471
Episode 19450 | Reward:  -7.339 | Epsilon: 0.0100 | Loss: 508.0274
Episode 19500 | Reward:  -2.982 | Epsilon: 0.0100 | Loss: 593.5460
Episode 19550 | Reward:  -8.890 | Epsilon: 0.0100 | Loss: 320.9682
Episode 19600 | Reward: -11.236 | Epsilon: 0.0100 | Loss: 524.4878
Episode 19650 | Reward:  -8.594 | Epsilon: 0.0100 | Loss: 492.9721
Episode 19700 | Reward:  -7.830 | Epsilon: 0.0100 | Loss: 395.6765
Episode 19750 | Reward:  -6.543 | Epsilon: 0.0100 | Loss: 379.2006
Episode 19800 | Reward:  -8.575 | Epsilon: 0.0100 | Loss: 581.8560
Episode 19850 | Reward:  -4.497 | Epsilon: 0.0100 | Loss: 464.5403
Episode 19900 | Reward:  -9.154 | Epsilon: 0.0100 | Loss: 497.3504
Episode 19950 | Reward: -11.495 | Epsilon: 0.0100 | Loss: 493.7328
Episode 20000 | Reward:  -8.844 | Epsilon: 0.0100 | Loss: 490.9796
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:23).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:23).dict
Episode 20050 | Reward:  -6.222 | Epsilon: 0.0100 | Loss: 508.7732
Episode 20100 | Reward:  -6.218 | Epsilon: 0.0100 | Loss: 478.3805
Episode 20150 | Reward:  -5.655 | Epsilon: 0.0100 | Loss: 488.2120
Episode 20200 | Reward:  -4.200 | Epsilon: 0.0100 | Loss: 462.9913
Episode 20250 | Reward:  -7.965 | Epsilon: 0.0100 | Loss: 338.5023
Episode 20300 | Reward:  -6.499 | Epsilon: 0.0100 | Loss: 555.0377
Episode 20350 | Reward:  -4.207 | Epsilon: 0.0100 | Loss: 480.4344
Episode 20400 | Reward:  -6.494 | Epsilon: 0.0100 | Loss: 580.1677
Episode 20450 | Reward:  -5.728 | Epsilon: 0.0100 | Loss: 575.4919
Episode 20500 | Reward:  -5.651 | Epsilon: 0.0100 | Loss: 554.4167
Episode 20550 | Reward:  -4.547 | Epsilon: 0.0100 | Loss: 593.1636
Episode 20600 | Reward:  -6.239 | Epsilon: 0.0100 | Loss: 614.8160
Episode 20650 | Reward:  -4.857 | Epsilon: 0.0100 | Loss: 555.3944
Episode 20700 | Reward:  -4.846 | Epsilon: 0.0100 | Loss: 719.1940
Episode 20750 | Reward:  -8.470 | Epsilon: 0.0100 | Loss: 559.8193
Episode 20800 | Reward:  -7.231 | Epsilon: 0.0100 | Loss: 511.3970
Episode 20850 | Reward:  -4.760 | Epsilon: 0.0100 | Loss: 545.7463
Episode 20900 | Reward:  -8.344 | Epsilon: 0.0100 | Loss: 645.0160
Episode 20950 | Reward:  -3.206 | Epsilon: 0.0100 | Loss: 770.4101
Episode 21000 | Reward:  -7.114 | Epsilon: 0.0100 | Loss: 662.7615
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:27).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:27).dict
Episode 21050 | Reward:  -4.423 | Epsilon: 0.0100 | Loss: 688.1955
Episode 21100 | Reward:  -4.508 | Epsilon: 0.0100 | Loss: 553.8780
Episode 21150 | Reward:  -6.646 | Epsilon: 0.0100 | Loss: 721.3814
Episode 21200 | Reward:  -8.443 | Epsilon: 0.0100 | Loss: 808.5131
Episode 21250 | Reward:  -7.117 | Epsilon: 0.0100 | Loss: 746.7266
Episode 21300 | Reward:  -3.144 | Epsilon: 0.0100 | Loss: 579.4944
Episode 21350 | Reward:  -1.555 | Epsilon: 0.0100 | Loss: 766.7521
Episode 21400 | Reward:  -3.687 | Epsilon: 0.0100 | Loss: 672.7001
Episode 21450 | Reward:  -5.131 | Epsilon: 0.0100 | Loss: 907.4791
Episode 21500 | Reward:  -1.141 | Epsilon: 0.0100 | Loss: 972.6287
Episode 21550 | Reward:  -3.866 | Epsilon: 0.0100 | Loss: 997.0081
Episode 21600 | Reward:  -3.608 | Epsilon: 0.0100 | Loss: 763.0565
Episode 21650 | Reward:  -9.006 | Epsilon: 0.0100 | Loss: 834.5942
Episode 21700 | Reward:  -1.280 | Epsilon: 0.0100 | Loss: 936.4106
Episode 21750 | Reward:  -5.601 | Epsilon: 0.0100 | Loss: 963.1552
Episode 21800 | Reward:  -2.977 | Epsilon: 0.0100 | Loss: 732.7397
Episode 21850 | Reward:  -5.785 | Epsilon: 0.0100 | Loss: 811.9314
Episode 21900 | Reward:  -1.926 | Epsilon: 0.0100 | Loss: 1069.2422
Episode 21950 | Reward:  -5.734 | Epsilon: 0.0100 | Loss: 874.6390
Episode 22000 | Reward:  -8.487 | Epsilon: 0.0100 | Loss: 904.2197
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:31).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:31).dict
Episode 22050 | Reward:  -4.085 | Epsilon: 0.0100 | Loss: 810.4187
Episode 22100 | Reward:  -7.321 | Epsilon: 0.0100 | Loss: 991.7050
Episode 22150 | Reward:  -4.352 | Epsilon: 0.0100 | Loss: 1080.5330
Episode 22200 | Reward:  -2.748 | Epsilon: 0.0100 | Loss: 721.4049
Episode 22250 | Reward:  -5.697 | Epsilon: 0.0100 | Loss: 1013.0134
Episode 22300 | Reward:  -5.442 | Epsilon: 0.0100 | Loss: 876.1938
Episode 22350 | Reward:  -4.638 | Epsilon: 0.0100 | Loss: 973.0903
Episode 22400 | Reward:  -4.407 | Epsilon: 0.0100 | Loss: 1026.2577
Episode 22450 | Reward:  -7.413 | Epsilon: 0.0100 | Loss: 1041.0940
Episode 22500 | Reward:   0.060 | Epsilon: 0.0100 | Loss: 963.5442
Episode 22550 | Reward:  -0.955 | Epsilon: 0.0100 | Loss: 902.0478
Episode 22600 | Reward:  -2.667 | Epsilon: 0.0100 | Loss: 1063.0903
Episode 22650 | Reward:  -4.666 | Epsilon: 0.0100 | Loss: 1148.3007
Episode 22700 | Reward:  -2.176 | Epsilon: 0.0100 | Loss: 664.6765
Episode 22750 | Reward:  -5.934 | Epsilon: 0.0100 | Loss: 1185.1360
Episode 22800 | Reward:  -5.501 | Epsilon: 0.0100 | Loss: 1138.6733
Episode 22850 | Reward:  -7.479 | Epsilon: 0.0100 | Loss: 1209.8817
Episode 22900 | Reward:  -5.957 | Epsilon: 0.0100 | Loss: 1223.3656
Episode 22950 | Reward:  -4.001 | Epsilon: 0.0100 | Loss: 1319.0787
Episode 23000 | Reward:  -6.821 | Epsilon: 0.0100 | Loss: 1165.5972
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:35).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:35).dict
Episode 23050 | Reward:  -2.609 | Epsilon: 0.0100 | Loss: 1395.7908
Episode 23100 | Reward:  -5.396 | Epsilon: 0.0100 | Loss: 1177.9775
Episode 23150 | Reward:  -1.406 | Epsilon: 0.0100 | Loss: 1131.1118
Episode 23200 | Reward:   0.616 | Epsilon: 0.0100 | Loss: 772.8470
Episode 23250 | Reward:  -4.895 | Epsilon: 0.0100 | Loss: 1214.8789
Episode 23300 | Reward:  -3.803 | Epsilon: 0.0100 | Loss: 1244.7719
Episode 23350 | Reward:  -0.046 | Epsilon: 0.0100 | Loss: 956.9385
Episode 23400 | Reward:   0.845 | Epsilon: 0.0100 | Loss: 649.5473
Episode 23450 | Reward:  -0.834 | Epsilon: 0.0100 | Loss: 927.1549
Episode 23500 | Reward:  -5.901 | Epsilon: 0.0100 | Loss: 809.1049
Episode 23550 | Reward:  -7.745 | Epsilon: 0.0100 | Loss: 764.5334
Episode 23600 | Reward:  -2.893 | Epsilon: 0.0100 | Loss: 1090.0332
Episode 23650 | Reward:  -5.612 | Epsilon: 0.0100 | Loss: 816.1044
Episode 23700 | Reward:  -3.599 | Epsilon: 0.0100 | Loss: 1048.6687
Episode 23750 | Reward:  -3.278 | Epsilon: 0.0100 | Loss: 931.2760
Episode 23800 | Reward:  -6.106 | Epsilon: 0.0100 | Loss: 968.0642
Episode 23850 | Reward:  -6.900 | Epsilon: 0.0100 | Loss: 881.0052
Episode 23900 | Reward:  -4.330 | Epsilon: 0.0100 | Loss: 1092.0690
Episode 23950 | Reward:  -6.710 | Epsilon: 0.0100 | Loss: 1124.3345
Episode 24000 | Reward:  -8.740 | Epsilon: 0.0100 | Loss: 896.2775
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:39).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:39).dict
Episode 24050 | Reward:  -6.078 | Epsilon: 0.0100 | Loss: 862.7134
Episode 24100 | Reward:  -8.569 | Epsilon: 0.0100 | Loss: 958.2376
Episode 24150 | Reward:  -6.846 | Epsilon: 0.0100 | Loss: 1066.8704
Episode 24200 | Reward:  -5.790 | Epsilon: 0.0100 | Loss: 860.3399
Episode 24250 | Reward:  -9.387 | Epsilon: 0.0100 | Loss: 957.2382
Episode 24300 | Reward:  -6.297 | Epsilon: 0.0100 | Loss: 925.8608
Episode 24350 | Reward:  -2.616 | Epsilon: 0.0100 | Loss: 1091.7686
Episode 24400 | Reward:  -6.628 | Epsilon: 0.0100 | Loss: 958.3806
Episode 24450 | Reward:  -4.229 | Epsilon: 0.0100 | Loss: 743.2314
Episode 24500 | Reward:   0.082 | Epsilon: 0.0100 | Loss: 906.7540
Episode 24550 | Reward:  -2.518 | Epsilon: 0.0100 | Loss: 968.7439
Episode 24600 | Reward:  -4.062 | Epsilon: 0.0100 | Loss: 951.7085
Episode 24650 | Reward:  -6.133 | Epsilon: 0.0100 | Loss: 635.4844
Episode 24700 | Reward:  -4.802 | Epsilon: 0.0100 | Loss: 920.2160
Episode 24750 | Reward:  -5.562 | Epsilon: 0.0100 | Loss: 945.6402
Episode 24800 | Reward:  -5.256 | Epsilon: 0.0100 | Loss: 910.7773
Episode 24850 | Reward:  -6.531 | Epsilon: 0.0100 | Loss: 872.9873
Episode 24900 | Reward:  -8.452 | Epsilon: 0.0100 | Loss: 657.5724
Episode 24950 | Reward:  -6.888 | Epsilon: 0.0100 | Loss: 780.3875
Episode 25000 | Reward:  -8.638 | Epsilon: 0.0100 | Loss: 1133.6544
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:43).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:43).dict
Episode 25050 | Reward: -13.440 | Epsilon: 0.0100 | Loss: 1049.9753
Episode 25100 | Reward: -11.177 | Epsilon: 0.0100 | Loss: 1075.5055
Episode 25150 | Reward: -11.477 | Epsilon: 0.0100 | Loss: 954.6226
Episode 25200 | Reward:  -9.978 | Epsilon: 0.0100 | Loss: 883.4669
Episode 25250 | Reward: -11.811 | Epsilon: 0.0100 | Loss: 1048.7711
Episode 25300 | Reward: -11.698 | Epsilon: 0.0100 | Loss: 918.2342
Episode 25350 | Reward: -11.654 | Epsilon: 0.0100 | Loss: 894.0679
Episode 25400 | Reward:  -6.911 | Epsilon: 0.0100 | Loss: 908.4521
Episode 25450 | Reward: -10.465 | Epsilon: 0.0100 | Loss: 750.7166
Episode 25500 | Reward:  -8.261 | Epsilon: 0.0100 | Loss: 1081.4508
Episode 25550 | Reward:  -8.515 | Epsilon: 0.0100 | Loss: 978.5529
Episode 25600 | Reward:  -8.344 | Epsilon: 0.0100 | Loss: 835.1334
Episode 25650 | Reward: -11.143 | Epsilon: 0.0100 | Loss: 998.4712
Episode 25700 | Reward:  -9.757 | Epsilon: 0.0100 | Loss: 745.3810
Episode 25750 | Reward:  -8.617 | Epsilon: 0.0100 | Loss: 985.6836
Episode 25800 | Reward:  -9.519 | Epsilon: 0.0100 | Loss: 806.7087
Episode 25850 | Reward: -12.619 | Epsilon: 0.0100 | Loss: 909.1178
Episode 25900 | Reward: -11.292 | Epsilon: 0.0100 | Loss: 1280.5706
Episode 25950 | Reward:  -5.465 | Epsilon: 0.0100 | Loss: 1070.0232
Episode 26000 | Reward:  -4.121 | Epsilon: 0.0100 | Loss: 1273.4036
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:47).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:47).dict
Episode 26050 | Reward:  -4.328 | Epsilon: 0.0100 | Loss: 1151.9675
Episode 26100 | Reward:  -6.849 | Epsilon: 0.0100 | Loss: 1025.7722
Episode 26150 | Reward:  -3.512 | Epsilon: 0.0100 | Loss: 1073.8960
Episode 26200 | Reward:  -4.981 | Epsilon: 0.0100 | Loss: 1191.2648
Episode 26250 | Reward:  -6.675 | Epsilon: 0.0100 | Loss: 1124.9110
Episode 26300 | Reward:  -4.095 | Epsilon: 0.0100 | Loss: 1223.9803
Episode 26350 | Reward:  -6.118 | Epsilon: 0.0100 | Loss: 885.8792
Episode 26400 | Reward:  -4.178 | Epsilon: 0.0100 | Loss: 1107.9879
Episode 26450 | Reward:  -3.703 | Epsilon: 0.0100 | Loss: 1122.2136
Episode 26500 | Reward:  -2.821 | Epsilon: 0.0100 | Loss: 1051.3513
Episode 26550 | Reward:  -7.087 | Epsilon: 0.0100 | Loss: 1017.5996
Episode 26600 | Reward: -11.022 | Epsilon: 0.0100 | Loss: 858.2413
Episode 26650 | Reward:  -7.821 | Epsilon: 0.0100 | Loss: 1126.8820
Episode 26700 | Reward:  -9.503 | Epsilon: 0.0100 | Loss: 948.5587
Episode 26750 | Reward:  -6.938 | Epsilon: 0.0100 | Loss: 1299.9871
Episode 26800 | Reward:  -5.741 | Epsilon: 0.0100 | Loss: 1028.7638
Episode 26850 | Reward:  -2.302 | Epsilon: 0.0100 | Loss: 1019.2161
Episode 26900 | Reward:  -5.903 | Epsilon: 0.0100 | Loss: 1105.9886
Episode 26950 | Reward:  -8.622 | Epsilon: 0.0100 | Loss: 1451.7021
Episode 27000 | Reward:  -3.316 | Epsilon: 0.0100 | Loss: 1229.6249
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:51).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(02:51).dict
Episode 27050 | Reward:  -1.735 | Epsilon: 0.0100 | Loss: 1119.1428
Episode 27100 | Reward:  -5.383 | Epsilon: 0.0100 | Loss: 1029.9398
Episode 27150 | Reward:  -0.602 | Epsilon: 0.0100 | Loss: 1053.7577
Episode 27200 | Reward:  -2.973 | Epsilon: 0.0100 | Loss: 838.3926
Episode 27250 | Reward:  -5.618 | Epsilon: 0.0100 | Loss: 1291.5529
Episode 27300 | Reward:  -6.442 | Epsilon: 0.0100 | Loss: 855.2108
Episode 27350 | Reward:  -8.597 | Epsilon: 0.0100 | Loss: 1138.7461
Episode 27400 | Reward:  -5.540 | Epsilon: 0.0100 | Loss: 1203.6521
Episode 27450 | Reward:  -5.014 | Epsilon: 0.0100 | Loss: 1221.0956
Episode 27500 | Reward:  -3.800 | Epsilon: 0.0100 | Loss: 1180.8894
Episode 27550 | Reward:  -4.823 | Epsilon: 0.0100 | Loss: 1270.5134
Episode 27600 | Reward: -13.008 | Epsilon: 0.0100 | Loss: 1191.5239
Episode 27650 | Reward:  -9.208 | Epsilon: 0.0100 | Loss: 957.3134
Episode 27700 | Reward:  -4.690 | Epsilon: 0.0100 | Loss: 1086.5803
Episode 27750 | Reward:  -6.952 | Epsilon: 0.0100 | Loss: 1195.0753
Episode 27800 | Reward:  -5.566 | Epsilon: 0.0100 | Loss: 947.6342
